timestamp, userID, result, date
2020-12-03T19:20:06.069,719619, result: movie  3310 not found  59 ,20201204
2020-12-03T19:20:06.069,191196, result: movie [9074 not found  58 ,20201204
2020-12-03T19:20:06.069,759504, result: movie [7436 not found  59 ,20201204
2020-12-03T19:20:07.024,172690, result: movie  3043 not found  11 ,20201204
2020-12-03T19:20:07.070,485032, result: movie  6897 not found  56 ,20201204
2020-12-03T19:20:07.076,538694, result: movie  1381 not found  61 ,20201204
2020-12-03T19:20:07.076,768933, result: movie  8492 not found  62 ,20201204
2020-12-03T19:20:07.101,385534, result: movie  9675 not found  86 ,20201204
2020-12-03T19:20:07.115,741685, result: movie  8742 not found  100 ,20201204
2020-12-03T19:20:08.060,201251, result: movie  7935 not found  43 ,20201204
2020-12-03T19:20:08.086,771124, result: movie  8592 not found  67 ,20201204
2020-12-03T19:20:08.086,136572, result: movie  3646 not found  69 ,20201204
2020-12-03T19:20:08.110,37422, result: movie  6067 not found  92 ,20201204
2020-12-03T19:20:08.112,868463, result: movie [9171 not found  94 ,20201204
2020-12-03T19:20:08.112,74435, result: movie  3252 not found  93 ,20201204
2020-12-03T19:20:08.112,936512, result: movie  5814 not found  94 ,20201204
2020-12-03T19:20:08.142,780463, result: movie  5806 not found  124 ,20201204
2020-12-03T19:20:08.159,744596, result: movie  2628 not found  141 ,20201204
2020-12-03T19:20:08.159,79594, result: movie  3026 not found  141 ,20201204
2020-12-03T19:20:08.159,569710, result: movie  4497 not found  141 ,20201204
2020-12-03T19:20:08.159,245614, result: movie  6246 not found  140 ,20201204
2020-12-03T19:20:09.036,286514, result: movie [7600 not found  13 ,20201204
2020-12-03T19:20:09.090,388865, result: movie  1425 not found  66 ,20201204
2020-12-03T19:20:09.090,823752, result: movie  6518 not found  65 ,20201204
2020-12-03T19:20:09.090,139487, result: movie  6324 not found  66 ,20201204
2020-12-03T19:20:09.090,373152, result: movie  4891 not found  65 ,20201204
2020-12-03T19:20:09.096,903710, result: movie [7974 not found  72 ,20201204
2020-12-03T19:20:09.111,946381, result: movie  3989 not found  86 ,20201204
2020-12-03T19:20:09.111,730315, result: movie  4618 not found  86 ,20201204
2020-12-03T19:20:09.175,425631, result: movie  5221 not found  150 ,20201204
2020-12-03T19:20:09.175,208214, result: movie  4042 not found  150 ,20201204
2020-12-03T19:20:10.069,284480, result: movie  4589 not found  42 ,20201204
2020-12-03T19:20:10.069,123682, result: movie  5020 not found  42 ,20201204
2020-12-03T19:20:10.074,854321, result: movie  7127 not found  47 ,20201204
2020-12-03T19:20:10.085,492406, result: movie  7141 not found  58 ,20201204
2020-12-03T19:20:10.113,895280, result: movie [9814 not found  83 ,20201204
2020-12-03T19:20:10.138,167583, result: movie  334 not found  108 ,20201204
2020-12-03T19:20:10.138,632840, result: movie  8731 not found  108 ,20201204
2020-12-03T19:20:10.154,873236, result: movie  1518 not found  126 ,20201204
2020-12-03T19:20:10.154,472064, result: movie  9457 not found  127 ,20201204
2020-12-03T19:20:10.154,263051, result: movie [9185 not found  124 ,20201204
2020-12-03T19:20:11.047,753914, result: movie [9900 not found  15 ,20201204
2020-12-03T19:20:11.074,214921, result: movie  5655 not found  41 ,20201204
2020-12-03T19:20:11.074,848782, result: movie  7833 not found  41 ,20201204
2020-12-03T19:20:11.074,399252, result: movie  5354 not found  41 ,20201204
2020-12-03T19:20:11.110,762889, result: movie  5373 not found  77 ,20201204
2020-12-03T19:20:11.111,922281, result: movie  5841 not found  79 ,20201204
2020-12-03T19:20:12.089,940717, result: movie  1877 not found  53 ,20201204
2020-12-03T19:20:12.094,539024, result: movie [9697 not found  58 ,20201204
2020-12-03T19:20:12.096,451841, result: movie  3930 not found  59 ,20201204
2020-12-03T19:20:12.130,310317, result: movie  9291 not found  92 ,20201204
2020-12-03T19:20:12.130,590677, result: movie [8027 not found  91 ,20201204
2020-12-03T19:20:12.130,734776, result: movie  2748 not found  94 ,20201204
2020-12-03T19:20:12.130,614691, result: movie  4904 not found  93 ,20201204
2020-12-03T19:20:12.130,837177, result: movie  5112 not found  94 ,20201204
2020-12-03T19:20:12.130,971531, result: movie  4119 not found  93 ,20201204
2020-12-03T19:20:12.130,90678, result: movie  3875 not found  93 ,20201204
2020-12-03T19:20:12.130,706203, result: movie  7348 not found  93 ,20201204
2020-12-03T19:20:12.130,445753, result: movie  4837 not found  93 ,20201204
2020-12-03T19:20:12.130,319242, result: movie  1461 not found  92 ,20201204
2020-12-03T19:20:13.049,788520, result: movie  2983 not found  9 ,20201204
2020-12-03T19:20:13.073,572119, result: movie  5841 not found  32 ,20201204
2020-12-03T19:20:13.073,364168, result: movie  5304 not found  30 ,20201204
2020-12-03T19:20:13.079,591963, result: movie  1074 not found  36 ,20201204
2020-12-03T19:20:13.119,73991, result: movie [9647 not found  77 ,20201204
2020-12-03T19:20:13.119,473525, result: movie  3755 not found  77 ,20201204
2020-12-03T19:20:13.129,251020, result: movie  4745 not found  86 ,20201204
2020-12-03T19:20:13.129,688792, result: movie  1946 not found  86 ,20201204
2020-12-03T19:20:13.129,680575, result: movie  5753 not found  86 ,20201204
2020-12-03T19:20:13.129,613831, result: movie [8396 not found  87 ,20201204
2020-12-03T19:20:13.129,184108, result: movie  6870 not found  87 ,20201204
2020-12-03T19:20:13.129,122105, result: movie  3186 not found  86 ,20201204
2020-12-03T19:20:14.055,486579, result: movie  4183 not found  10 ,20201204
2020-12-03T19:20:14.077,709917, result: movie  2251 not found  32 ,20201204
2020-12-03T19:20:14.154,861892, result: movie [9047 not found  107 ,20201204
2020-12-03T19:20:14.154,650947, result: movie  241 not found  109 ,20201204
2020-12-03T19:20:14.154,987074, result: movie  5285 not found  108 ,20201204
2020-12-03T19:20:14.177,208815, result: movie  5923 not found  131 ,20201204
2020-12-03T19:20:14.177,82013, result: movie  5534 not found  131 ,20201204
2020-12-03T19:20:14.177,345550, result: movie  7877 not found  132 ,20201204
2020-12-03T19:20:14.177,205206, result: movie  692 not found  131 ,20201204
2020-12-03T19:20:14.202,361665, result: movie  4890 not found  157 ,20201204
